INFO | app | 2023-03-30 23:12:58,304 | 40 | Start show_list_of_commands()
INFO | app | 2023-03-30 23:12:58,305 | 91 | Start iteration
INFO | app | 2023-03-30 23:12:58,311 | 50 | Start get_command_from_user()
INFO | app | 2023-03-30 23:13:02,247 | 57 | Start process_command()
INFO | app | 2023-03-30 23:13:02,261 | 71 | Start get_result()
INFO | app | 2023-03-30 23:13:02,281 | 84 | Start give_result_to_user()
INFO | app | 2023-03-30 23:13:02,288 | 96 | End iteration
INFO | app | 2023-03-30 23:13:02,294 | 91 | Start iteration
INFO | app | 2023-03-30 23:13:02,301 | 50 | Start get_command_from_user()
INFO | app | 2023-03-30 23:13:04,066 | 57 | Start process_command()
INFO | app | 2023-03-30 23:13:04,073 | 71 | Start get_result()
INFO | app | 2023-03-30 23:13:04,087 | 84 | Start give_result_to_user()
INFO | app | 2023-03-30 23:13:04,093 | 96 | End iteration
INFO | app | 2023-03-30 23:13:04,100 | 91 | Start iteration
INFO | app | 2023-03-30 23:13:04,106 | 50 | Start get_command_from_user()
INFO | app | 2023-03-30 23:13:07,289 | 57 | Start process_command()
INFO | app | 2023-03-30 23:13:07,302 | 71 | Start get_result()
INFO | app | 2023-03-30 23:13:07,315 | 84 | Start give_result_to_user()
INFO | app | 2023-03-30 23:13:07,321 | 96 | End iteration
INFO | app | 2023-03-30 23:13:07,329 | 91 | Start iteration
INFO | app | 2023-03-30 23:13:07,336 | 50 | Start get_command_from_user()
INFO | app | 2023-03-30 23:13:10,812 | 57 | Start process_command()
INFO | app | 2023-03-30 23:13:10,826 | 71 | Start get_result()
INFO | app | 2023-03-30 23:13:10,847 | 84 | Start give_result_to_user()
INFO | app | 2023-03-30 23:13:10,853 | 96 | End iteration
INFO | app | 2023-03-30 23:13:10,861 | 91 | Start iteration
INFO | app | 2023-03-30 23:13:10,867 | 50 | Start get_command_from_user()
